"Dist Code","Year","State Code","State Name","Dist Name","RICE HARVEST PRICE (Rs per Quintal)","PADDY HARVEST PRICE (Rs per Quintal)","WHEAT HARVEST PRICE (Rs per Quintal)","SORGHUM HARVEST PRICE (Rs per Quintal)","PEARL MILLET HARVEST PRICE (Rs per Quintal)","MAIZE HARVEST PRICE (Rs per Quintal)","FINGER MILLET HARVEST PRICE (Rs per Quintal)","BARLEY HARVEST PRICE (Rs per Quintal)","CHICKPEA HARVEST PRICE (Rs per Quintal)","PIGEONPEA HARVEST PRICE (Rs per Quintal)","GROUNDNUT HARVEST PRICE (Rs per Quintal)","SEASMUM HARVEST PRICE (Rs per Quintal)","RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal)","CASTOR HARVEST PRICE (Rs per Quintal)","LINSEED HARVEST PRICE (Rs per Quintal)","SUGARCANE GUR HARVEST PRICE (Rs per Quintal)","COTTON KAPAS HARVEST PRICE (Rs per Quintal)"
"83","1966","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","68.4","45.0","-1.0","50.0","50.0","-1.0","50.0","-1.0","-1.0","-1.0","105.6","194.6","-1.0","-1.0","-1.0","-1.0","-1.0"
"83","1967","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","71.7","45.0","-1.0","50.0","-1.0","-1.0","50.0","-1.0","-1.0","-1.0","114.9","200.7","-1.0","-1.0","-1.0","-1.0","-1.0"
"83","1968","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","73.7","45.0","-1.0","70.0","73.0","-1.0","70.0","-1.0","-1.0","-1.0","89.1","178.8","-1.0","-1.0","-1.0","-1.0","-1.0"
"83","1969","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","87.5","62.0","-1.0","-1.0","-1.0","-1.0","65.0","-1.0","-1.0","-1.0","165.0","240.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"83","1970","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","59.1","-1.0","64.5","56.5","-1.0","58.4","-1.0","-1.0","-1.0","139.6","194.0","-1.0","-1.0","-1.0","90.0","-1.0"
"83","1971","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","60.8","-1.0","-1.0","61.4","-1.0","60.3","-1.0","-1.0","-1.0","118.8","201.2","-1.0","-1.0","-1.0","130.3","-1.0"
"83","1972","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","75.3","-1.0","-1.0","65.4","-1.0","70.9","-1.0","-1.0","-1.0","140.9","272.9","-1.0","-1.0","-1.0","150.0","-1.0"
"83","1973","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","93.5","-1.0","-1.0","104.5","-1.0","98.2","-1.0","-1.0","-1.0","212.1","365.6","-1.0","-1.0","-1.0","167.0","-1.0"
"83","1974","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","141.4","-1.0","-1.0","154.3","-1.0","145.5","-1.0","-1.0","-1.0","312.9","376.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"83","1975","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","93.4","-1.0","-1.0","88.1","-1.0","70.6","-1.0","-1.0","-1.0","243.8","310.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"83","1976","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","83.7","-1.0","-1.0","90.0","-1.0","80.0","-1.0","-1.0","-1.0","278.5","337.7","-1.0","-1.0","-1.0","-1.0","-1.0"
"83","1977","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","83.6","-1.0","-1.0","96.6","-1.0","85.3","-1.0","-1.0","-1.0","289.1","368.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"83","1978","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","149.3","-1.0","-1.0","-1.0","76.6","-1.0","82.4","-1.0","-1.0","-1.0","-1.0","306.7","-1.0","-1.0","-1.0","-1.0","-1.0"
"83","1979","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","173.2","-1.0","-1.0","-1.0","91.1","-1.0","103.3","-1.0","251.1","-1.0","-1.0","386.8","-1.0","-1.0","-1.0","-1.0","-1.0"
"83","1980","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","210.8","132.5","-1.0","-1.0","105.6","-1.0","137.6","-1.0","362.5","-1.0","-1.0","484.8","-1.0","-1.0","-1.0","303.8","-1.0"
"83","1981","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","213.8","-1.0","-1.0","-1.0","125.1","-1.0","139.3","-1.0","-1.0","-1.0","-1.0","561.5","-1.0","-1.0","-1.0","178.7","-1.0"
"83","1982","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","218.3","-1.0","-1.0","-1.0","100.6","-1.0","144.0","-1.0","-1.0","-1.0","-1.0","564.7","-1.0","-1.0","-1.0","187.2","-1.0"
"83","1983","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","238.4","-1.0","-1.0","-1.0","125.5","-1.0","170.5","-1.0","-1.0","350.0","-1.0","606.9","-1.0","-1.0","-1.0","310.2","-1.0"
"83","1984","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","252.9","-1.0","-1.0","-1.0","130.0","-1.0","163.2","-1.0","-1.0","300.0","391.7","566.7","-1.0","-1.0","-1.0","290.5","-1.0"
"83","1985","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","255.6","-1.0","-1.0","-1.0","150.0","-1.0","162.0","-1.0","478.6","300.0","405.8","578.8","-1.0","-1.0","-1.0","292.2","-1.0"
"83","1986","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","293.9","-1.0","-1.0","156.4","158.8","-1.0","176.8","-1.0","-1.0","336.5","500.0","705.2","-1.0","-1.0","-1.0","312.7","-1.0"
"83","1987","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","194.5","-1.0","-1.0","-1.0","-1.0","190.1","-1.0","-1.0","-1.0","-1.0","729.2","-1.0","-1.0","-1.0","-1.0","-1.0"
"83","1988","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","223.1","-1.0","-1.0","164.3","-1.0","199.4","-1.0","-1.0","-1.0","-1.0","673.2","-1.0","-1.0","-1.0","294.5","-1.0"
"83","1989","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","207.3","-1.0","-1.0","155.8","-1.0","183.0","-1.0","-1.0","-1.0","-1.0","861.9","-1.0","-1.0","-1.0","460.4","-1.0"
"83","1990","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","217.0","-1.0","-1.0","172.0","-1.0","186.0","-1.0","-1.0","-1.0","-1.0","860.0","-1.0","-1.0","-1.0","450.0","-1.0"
"83","1991","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","251.0","-1.0","-1.0","-1.0","-1.0","233.0","-1.0","-1.0","-1.0","-1.0","1104.0","-1.0","-1.0","-1.0","353.0","-1.0"
"83","1992","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","283.0","-1.0","-1.0","314.0","-1.0","296.0","-1.0","-1.0","-1.0","-1.0","1043.0","-1.0","-1.0","-1.0","372.0","-1.0"
"83","1993","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","333.0","-1.0","-1.0","-1.0","-1.0","293.0","-1.0","-1.0","-1.0","-1.0","1307.0","-1.0","-1.0","-1.0","813.0","-1.0"
"83","1994","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","350.0","-1.0","-1.0","385.0","-1.0","292.0","-1.0","-1.0","-1.0","-1.0","1205.0","-1.0","-1.0","-1.0","607.0","-1.0"
"83","1995","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","352.0","-1.0","-1.0","446.0","-1.0","412.0","-1.0","-1.0","-1.0","-1.0","1209.0","-1.0","-1.0","-1.0","550.0","-1.0"
"83","1996","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","343.0","-1.0","479.0","-1.0","-1.0","442.0","-1.0","-1.0","-1.0","-1.0","1453.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"83","1997","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","359.0","-1.0","447.0","359.0","368.0","429.0","-1.0","1589.0","1264.0","1027.0","1206.0","-1.0","1049.0","-1.0","947.0","1772.0"
"83","1998","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","451.0","-1.0","-1.0","-1.0","-1.0","470.0","-1.0","-1.0","-1.0","-1.0","1976.0","-1.0","-1.0","-1.0","939.0","-1.0"
"83","1999","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","491.0","-1.0","-1.0","581.0","-1.0","540.0","-1.0","-1.0","-1.0","-1.0","1337.0","-1.0","-1.0","-1.0","856.0","-1.0"
"83","2000","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","498.0","-1.0","-1.0","470.0","-1.0","554.0","-1.0","-1.0","-1.0","-1.0","1395.0","-1.0","-1.0","-1.0","930.0","-1.0"
"83","2001","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","500.0","-1.0","-1.0","493.0","-1.0","512.0","-1.0","-1.0","-1.0","-1.0","1526.0","-1.0","-1.0","-1.0","977.0","-1.0"
"83","2002","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","506.0","-1.0","-1.0","632.0","-1.0","566.0","-1.0","-1.0","-1.0","-1.0","1976.0","-1.0","-1.0","-1.0","860.0","-1.0"
"83","2003","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","502.0","-1.0","-1.0","531.0","-1.0","676.0","-1.0","-1.0","-1.0","1744.0","2005.0","-1.0","-1.0","-1.0","1015.0","-1.0"
"83","2004","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","473.0","-1.0","-1.0","611.0","-1.0","655.0","-1.0","-1.0","-1.0","1558.0","1918.0","-1.0","-1.0","-1.0","1361.0","-1.0"
"83","2005","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","474.0","-1.0","572.0","639.0","494.0","664.0","-1.0","2752.0","2036.0","1913.0","2144.0","-1.0","1400.0","-1.0","1335.0","1574.0"
"83","2006","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","484.0","-1.0","661.0","-1.0","627.0","723.0","-1.0","2562.0","2790.0","2456.0","1976.0","-1.0","1387.0","-1.0","1147.0","1524.0"
"83","2007","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","703.0","-1.0","881.0","-1.0","718.0","950.0","-1.0","3053.0","2556.0","3133.0","3089.0","-1.0","1910.0","-1.0","1268.0","2510.0"
"83","2008","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","935.0","-1.0","1022.0","1112.0","833.0","849.0","-1.0","2659.0","2908.0","2414.0","3395.0","-1.0","2348.0","-1.0","2058.0","2848.0"
"83","2009","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","935.0","-1.0","1163.0","1172.0","897.0","1298.0","-1.0","2840.0","4404.0","3320.0","3473.0","-1.0","2665.0","-1.0","2722.0","2933.0"
"83","2010","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","949.0","-1.0","1302.0","1530.0","943.0","1116.0","-1.0","-1.0","4557.0","4278.0","3681.0","-1.0","-1.0","-1.0","2503.0","3255.0"
"83","2011","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","989.0","-1.0","1127.0","1500.0","1060.0","1400.0","-1.0","-1.0","3350.0","3539.0","4450.0","-1.0","-1.0","-1.0","2888.0","-1.0"
"83","2012","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","1348.0","-1.0","-1.0","1422.0","-1.0","2185.0","-1.0","-1.0","-1.0","4855.0","6421.0","-1.0","-1.0","-1.0","3451.0","-1.0"
"83","2013","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","1425.0","-1.0","1375.0","2200.0","1392.0","2600.0","-1.0","6404.0","3665.0","5750.0","5250.0","-1.0","-1.0","-1.0","4109.0","5800.0"
"83","2014","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","1325.0","-1.0","2660.0","1890.0","1369.0","2124.0","-1.0","-1.0","5300.0","4740.0","7904.0","-1.0","-1.0","-1.0","4008.0","3500.0"
"83","2015","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","1293.0","-1.0","-1.0","-1.0","1989.0","2161.0","-1.0","6017.0","-1.0","5668.0","6180.0","-1.0","-1.0","-1.0","-1.0","4279.0"
"83","2016","11","Tamil Nadu","Chengalpattu MGR / Kanchipuram","-1.0","1350.0","-1.0","-1.0","-1.0","2000.0","2011.0","-1.0","8352.0","-1.0","7929.0","-1.0","-1.0","-1.0","-1.0","4519.0","4300.0"
"84","1966","11","Tamil Nadu","South Arcot / Cuddalore","68.4","45.0","-1.0","50.0","50.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","220.2","-1.0","-1.0","-1.0","87.4","-1.0"
"84","1967","11","Tamil Nadu","South Arcot / Cuddalore","73.8","45.0","-1.0","50.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","197.7","-1.0","-1.0","-1.0","111.8","-1.0"
"84","1968","11","Tamil Nadu","South Arcot / Cuddalore","73.7","45.0","-1.0","60.3","63.1","-1.0","60.2","-1.0","-1.0","-1.0","-1.0","173.7","-1.0","-1.0","-1.0","60.9","-1.0"
"84","1969","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","53.2","-1.0","57.6","61.8","-1.0","68.0","-1.0","-1.0","-1.0","-1.0","217.1","-1.0","-1.0","-1.0","57.2","-1.0"
"84","1970","11","Tamil Nadu","South Arcot / Cuddalore","92.4","55.9","-1.0","60.2","54.1","-1.0","58.1","-1.0","-1.0","112.2","129.1","229.8","-1.0","-1.0","-1.0","104.8","-1.0"
"84","1971","11","Tamil Nadu","South Arcot / Cuddalore","98.5","60.9","-1.0","61.0","55.0","-1.0","66.9","-1.0","-1.0","112.3","152.6","227.4","-1.0","-1.0","-1.0","95.9","-1.0"
"84","1972","11","Tamil Nadu","South Arcot / Cuddalore","105.6","62.7","-1.0","74.2","67.2","47.1","74.7","-1.0","292.4","155.6","126.5","303.2","-1.0","250.0","-1.0","118.7","200.8"
"84","1973","11","Tamil Nadu","South Arcot / Cuddalore","125.2","79.3","-1.0","95.5","103.3","-1.0","113.1","-1.0","-1.0","167.8","278.9","357.4","-1.0","-1.0","-1.0","102.5","250.0"
"84","1974","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","113.7","-1.0","160.7","136.5","-1.0","153.0","-1.0","-1.0","174.7","285.9","376.0","-1.0","-1.0","-1.0","109.0","191.8"
"84","1975","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","88.7","-1.0","78.5","79.1","-1.0","75.7","-1.0","-1.0","-1.0","228.2","292.3","-1.0","160.8","-1.0","135.0","284.3"
"84","1976","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","88.2","-1.0","115.5","80.7","-1.0","91.1","-1.0","-1.0","-1.0","266.0","337.4","-1.0","-1.0","-1.0","128.2","302.2"
"84","1977","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","85.1","-1.0","89.5","91.6","-1.0","85.2","-1.0","-1.0","-1.0","264.3","311.9","-1.0","-1.0","-1.0","107.2","289.3"
"84","1978","11","Tamil Nadu","South Arcot / Cuddalore","145.6","-1.0","-1.0","77.0","70.2","-1.0","78.5","-1.0","-1.0","-1.0","-1.0","309.6","-1.0","-1.0","-1.0","120.2","122.8"
"84","1979","11","Tamil Nadu","South Arcot / Cuddalore","175.1","-1.0","-1.0","94.7","79.4","94.5","95.1","-1.0","263.3","-1.0","340.7","389.5","-1.0","-1.0","-1.0","252.7","291.8"
"84","1980","11","Tamil Nadu","South Arcot / Cuddalore","200.7","131.2","-1.0","112.2","111.4","100.0","124.7","-1.0","345.7","-1.0","-1.0","482.1","-1.0","-1.0","-1.0","299.7","408.5"
"84","1981","11","Tamil Nadu","South Arcot / Cuddalore","216.1","-1.0","-1.0","120.1","103.9","120.0","126.8","-1.0","-1.0","255.6","-1.0","532.9","-1.0","-1.0","-1.0","161.8","333.7"
"84","1982","11","Tamil Nadu","South Arcot / Cuddalore","219.0","-1.0","-1.0","120.8","110.1","120.0","131.1","-1.0","-1.0","250.8","-1.0","555.5","-1.0","-1.0","-1.0","144.4","301.5"
"84","1983","11","Tamil Nadu","South Arcot / Cuddalore","218.1","-1.0","-1.0","123.9","116.1","160.0","156.5","-1.0","351.0","350.0","-1.0","591.5","-1.0","-1.0","-1.0","257.6","494.0"
"84","1984","11","Tamil Nadu","South Arcot / Cuddalore","226.4","-1.0","-1.0","130.8","118.0","-1.0","156.8","-1.0","452.9","300.0","391.7","578.1","-1.0","-1.0","-1.0","274.6","459.0"
"84","1985","11","Tamil Nadu","South Arcot / Cuddalore","237.9","-1.0","-1.0","144.8","135.5","-1.0","162.1","-1.0","544.4","300.0","405.8","546.1","-1.0","-1.0","-1.0","268.0","463.0"
"84","1986","11","Tamil Nadu","South Arcot / Cuddalore","277.3","-1.0","-1.0","156.4","143.4","-1.0","171.5","-1.0","478.3","336.5","500.0","719.7","-1.0","293.9","-1.0","250.6","472.5"
"84","1987","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","184.9","-1.0","151.6","162.2","-1.0","173.8","-1.0","-1.0","-1.0","-1.0","684.4","-1.0","-1.0","-1.0","285.6","708.4"
"84","1988","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","185.6","-1.0","168.2","144.8","-1.0","187.0","-1.0","-1.0","-1.0","-1.0","673.2","-1.0","-1.0","-1.0","265.6","-1.0"
"84","1989","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","193.8","-1.0","199.6","177.9","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","869.8","-1.0","-1.0","-1.0","413.0","710.2"
"84","1990","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","207.0","-1.0","222.0","152.0","-1.0","188.0","-1.0","-1.0","524.0","-1.0","925.0","-1.0","502.0","-1.0","310.0","628.0"
"84","1991","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","237.0","-1.0","181.0","183.0","-1.0","176.0","-1.0","-1.0","-1.0","-1.0","1078.0","-1.0","-1.0","-1.0","316.0","1016.0"
"84","1992","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","271.0","-1.0","230.0","220.0","-1.0","226.0","-1.0","-1.0","1271.0","-1.0","1051.0","-1.0","-1.0","-1.0","361.0","1040.0"
"84","1993","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","346.0","-1.0","287.0","258.0","-1.0","282.0","-1.0","1279.0","-1.0","-1.0","1357.0","-1.0","-1.0","-1.0","736.0","-1.0"
"84","1994","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","349.0","-1.0","323.0","278.0","-1.0","300.0","-1.0","-1.0","-1.0","-1.0","1282.0","-1.0","874.0","-1.0","594.0","1643.0"
"84","1995","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","362.0","-1.0","391.0","320.0","-1.0","350.0","-1.0","-1.0","-1.0","-1.0","1400.0","-1.0","-1.0","-1.0","554.0","1581.0"
"84","1996","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","366.0","-1.0","335.0","-1.0","-1.0","360.0","-1.0","1498.0","-1.0","1495.0","1308.0","-1.0","-1.0","-1.0","-1.0","1469.0"
"84","1997","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","397.0","-1.0","287.0","-1.0","-1.0","340.0","-1.0","-1.0","-1.0","-1.0","1349.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"84","1998","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","488.0","-1.0","459.0","402.0","-1.0","472.0","-1.0","-1.0","-1.0","-1.0","2009.0","-1.0","-1.0","-1.0","928.0","-1.0"
"84","1999","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","487.0","-1.0","405.0","427.0","-1.0","417.0","-1.0","1686.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","903.0","-1.0"
"84","2000","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","484.0","-1.0","404.0","360.0","-1.0","396.0","-1.0","1846.0","-1.0","-1.0","1387.0","-1.0","-1.0","-1.0","951.0","-1.0"
"84","2001","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","480.0","-1.0","-1.0","410.0","-1.0","447.0","-1.0","-1.0","-1.0","-1.0","1649.0","-1.0","-1.0","-1.0","1066.0","-1.0"
"84","2002","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","517.0","-1.0","524.0","495.0","-1.0","471.0","-1.0","2060.0","-1.0","-1.0","1914.0","-1.0","-1.0","-1.0","971.0","-1.0"
"84","2003","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","535.0","-1.0","-1.0","505.0","-1.0","520.0","-1.0","-1.0","1288.0","-1.0","1885.0","-1.0","-1.0","-1.0","1114.0","-1.0"
"84","2004","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","483.0","-1.0","-1.0","501.0","553.0","448.0","-1.0","1984.0","1288.0","1567.0","2043.0","-1.0","-1.0","-1.0","1484.0","-1.0"
"84","2005","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","484.0","-1.0","517.0","639.0","630.0","472.0","-1.0","-1.0","1609.0","1930.0","2022.0","-1.0","-1.0","-1.0","1482.0","-1.0"
"84","2006","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","496.0","-1.0","706.0","-1.0","-1.0","574.0","-1.0","-1.0","3023.0","2615.0","2395.0","-1.0","-1.0","-1.0","1050.0","-1.0"
"84","2007","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","664.0","-1.0","688.0","-1.0","-1.0","680.0","-1.0","-1.0","-1.0","-1.0","3023.0","-1.0","-1.0","-1.0","1383.0","-1.0"
"84","2008","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","930.0","-1.0","1116.0","880.0","1022.0","-1.0","-1.0","-1.0","-1.0","-1.0","4182.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"84","2009","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","943.0","-1.0","1141.0","-1.0","-1.0","1130.0","-1.0","2840.0","5878.0","2878.0","4055.0","-1.0","-1.0","-1.0","2607.0","-1.0"
"84","2010","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","958.0","-1.0","1349.0","945.0","943.0","1142.0","-1.0","-1.0","4232.0","2806.0","3327.0","-1.0","2279.0","-1.0","2838.0","3255.0"
"84","2011","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","996.0","-1.0","1127.0","1078.0","1060.0","1190.0","-1.0","-1.0","3325.0","3539.0","4084.0","-1.0","3050.0","-1.0","3156.0","3038.0"
"84","2012","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","1348.0","-1.0","1620.0","1784.0","1350.0","1745.0","-1.0","-1.0","-1.0","5659.0","7235.0","-1.0","2838.0","-1.0","3963.0","4370.0"
"84","2013","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","1345.0","-1.0","2800.0","2214.0","1377.0","2290.0","-1.0","-1.0","6000.0","4267.0","6188.0","-1.0","3483.0","-1.0","4354.0","5800.0"
"84","2014","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","1325.0","-1.0","2660.0","1838.0","1369.0","2435.0","-1.0","-1.0","6333.0","4204.0","6760.0","-1.0","4390.0","-1.0","4008.0","3500.0"
"84","2015","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","1328.0","-1.0","-1.0","-1.0","1843.0","2245.0","-1.0","-1.0","-1.0","5668.0","6180.0","-1.0","2334.0","-1.0","-1.0","4279.0"
"84","2016","11","Tamil Nadu","South Arcot / Cuddalore","-1.0","1350.0","-1.0","-1.0","-1.0","1944.0","2093.0","-1.0","-1.0","-1.0","9573.0","-1.0","-1.0","-1.0","-1.0","4668.0","4300.0"
"85","1966","11","Tamil Nadu","North Arcot / Vellore","68.5","45.0","-1.0","50.0","50.0","-1.0","50.0","-1.0","-1.0","96.4","74.8","143.5","-1.0","86.0","-1.0","88.1","-1.0"
"85","1967","11","Tamil Nadu","North Arcot / Vellore","73.8","45.0","-1.0","50.0","50.0","-1.0","50.0","-1.0","-1.0","112.4","91.2","142.8","-1.0","95.0","-1.0","100.9","-1.0"
"85","1968","11","Tamil Nadu","North Arcot / Vellore","73.7","45.0","-1.0","72.9","61.5","-1.0","68.8","-1.0","88.0","86.1","76.3","141.0","-1.0","95.0","-1.0","64.2","-1.0"
"85","1969","11","Tamil Nadu","North Arcot / Vellore","92.2","63.5","-1.0","71.0","65.1","-1.0","66.2","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"85","1970","11","Tamil Nadu","North Arcot / Vellore","92.2","60.8","-1.0","67.4","63.4","-1.0","66.7","-1.0","100.6","93.3","92.2","227.5","-1.0","102.4","-1.0","86.0","-1.0"
"85","1971","11","Tamil Nadu","North Arcot / Vellore","105.9","65.6","-1.0","72.0","68.0","-1.0","68.7","-1.0","-1.0","95.2","107.2","226.1","-1.0","107.5","-1.0","94.1","-1.0"
"85","1972","11","Tamil Nadu","North Arcot / Vellore","112.2","66.6","-1.0","77.6","82.5","-1.0","75.0","-1.0","-1.0","163.0","103.5","281.3","-1.0","111.1","-1.0","120.1","-1.0"
"85","1973","11","Tamil Nadu","North Arcot / Vellore","185.0","89.6","-1.0","110.3","116.6","-1.0","118.6","-1.0","-1.0","249.7","197.2","337.1","-1.0","-1.0","-1.0","119.2","-1.0"
"85","1974","11","Tamil Nadu","North Arcot / Vellore","-1.0","135.6","-1.0","168.1","146.2","-1.0","164.1","-1.0","-1.0","178.8","318.2","353.1","-1.0","175.0","-1.0","117.5","-1.0"
"85","1975","11","Tamil Nadu","North Arcot / Vellore","-1.0","97.5","-1.0","96.8","94.3","-1.0","79.5","-1.0","-1.0","-1.0","265.5","292.2","-1.0","-1.0","-1.0","125.4","-1.0"
"85","1976","11","Tamil Nadu","North Arcot / Vellore","-1.0","83.4","-1.0","105.7","95.0","-1.0","96.6","-1.0","-1.0","-1.0","283.9","332.5","-1.0","236.7","-1.0","137.5","-1.0"
"85","1977","11","Tamil Nadu","North Arcot / Vellore","-1.0","81.6","-1.0","107.7","102.4","-1.0","91.3","-1.0","-1.0","-1.0","304.8","312.5","-1.0","246.9","-1.0","88.2","-1.0"
"85","1978","11","Tamil Nadu","North Arcot / Vellore","153.7","-1.0","-1.0","91.1","81.8","-1.0","88.2","-1.0","-1.0","-1.0","-1.0","296.9","-1.0","-1.0","-1.0","92.7","-1.0"
"85","1979","11","Tamil Nadu","North Arcot / Vellore","179.2","-1.0","-1.0","98.9","87.8","-1.0","105.4","-1.0","274.3","-1.0","264.7","387.6","-1.0","-1.0","-1.0","229.5","-1.0"
"85","1980","11","Tamil Nadu","North Arcot / Vellore","216.8","122.2","163.8","120.5","114.1","-1.0","139.4","-1.0","339.3","324.0","-1.0","456.6","-1.0","-1.0","-1.0","272.7","-1.0"
"85","1981","11","Tamil Nadu","North Arcot / Vellore","216.1","-1.0","-1.0","114.4","127.9","-1.0","142.0","-1.0","-1.0","295.0","282.5","535.0","-1.0","245.8","-1.0","134.9","-1.0"
"85","1982","11","Tamil Nadu","North Arcot / Vellore","216.9","-1.0","-1.0","128.5","111.9","-1.0","148.3","-1.0","-1.0","318.0","378.8","584.2","-1.0","316.0","-1.0","132.1","-1.0"
"85","1983","11","Tamil Nadu","North Arcot / Vellore","258.9","-1.0","-1.0","148.9","126.7","-1.0","178.5","-1.0","333.6","350.0","408.8","622.2","-1.0","406.7","-1.0","241.1","-1.0"
